code,month,december,Yreli,Yprev,Eprev,Ereli,board,easting,northing,dispensing,perc_white,price_med,pm10,pm25,urban
18447,Apr-16,0,76,16,20.63122006,87.02084748,DUMFRIES AND GALLOWAY,336.386,584.491,N,98.4126984,85000,10.21663031,4.111163762,rural
18451,Apr-16,0,94,25,17.64919054,74.44288385,DUMFRIES AND GALLOWAY,319.317,574.547,Y,99.365942,95500,12.41010121,5.465997395,rural
18560,Apr-16,0,332,72,79.21093313,334.1054242,DUMFRIES AND GALLOWAY,297.051,576.311,N,98.3901515,85000,10.76575701,4.277364166,urban
18574,Apr-16,0,160,31,15.54031759,65.54782523,DUMFRIES AND GALLOWAY,209.734,550.194,Y,99.7624703,120000,10.11386104,3.641190574,rural
18589,Apr-16,0,76,9,12.39009386,52.26043176,DUMFRIES AND GALLOWAY,220.308,557.594,Y,99.1395793,96000,9.406913593,3.298598388,rural
18593,Apr-16,0,194,46,33.60270417,141.7335371,DUMFRIES AND GALLOWAY,206.334,560.298,N,99.6714129,80000,10.71850114,4.157823661,urban
18611,Apr-16,0,143,28,22.57439521,95.21700591,DUMFRIES AND GALLOWAY,244.613,540.691,Y,99.1556092,79250,10.39970552,4.005311275,rural
20004,Apr-16,0,115,16,44.48668909,187.641321,FIFE,357.198,704.106,N,99.3431856,154950,11.29029053,4.243386666,smalltown
20057,Apr-16,0,154,18,41.12247344,173.4513267,FIFE,323.88,711.486,Y,98.6419753,140000,11.16739125,4.218575835,rural
20108,Apr-16,0,273,22,48.59951787,204.9889061,FIFE,335.535,698.61,N,98.1818182,55750,10.58584461,4.002165099,urban
20151,Apr-16,0,140,30,36.0035613,151.8601618,FIFE,323.45,685.808,N,98.4971098,98000,10.09526856,3.683964329,smalltown
20184,Apr-16,0,43,14,9.827633022,41.45217548,FIFE,323.45,685.808,N,98.4971098,98000,10.09526856,3.683964329,smalltown
20254,Apr-16,0,100,19,20.53423696,86.61178046,FIFE,318.985,693.591,N,98.4063745,83500,11.04000064,4.273453429,smalltown
20305,Apr-16,0,374,79,69.197917,291.8713176,FIFE,316.04,691.721,N,99.1404011,61720,11.37262828,4.544300413,urban
20358,Apr-16,0,107,29,27.30996833,115.1912772,FIFE,314.669,689.196,N,98.5897436,78800,12.06020282,4.687973375,urban
20409,Apr-16,0,174,36,54.2059554,228.6364143,FIFE,337.236,715.005,N,99.4467497,110000,11.41086625,4.332176277,smalltown
20413,Apr-16,0,140,42,48.45227531,204.3678487,FIFE,337.236,715.005,N,99.4467497,110000,11.41086625,4.332176277,smalltown
20451,Apr-16,0,278,59,66.38203465,279.9941495,FIFE,309.77,686.885,N,96.1538462,79250,11.90657222,4.63513217,urban
20466,Apr-16,0,228,47,77.27636377,325.9455644,FIFE,310.909,688.665,N,98.0589023,135000,11.03534517,4.240576434,urban
20471,Apr-16,0,98,26,56.31365731,237.5265336,FIFE,310.028,686.327,N,98.7084871,79250,11.63076102,4.627260917,urban
20485,Apr-16,0,184,39,56.47715829,238.2161677,FIFE,309.762,687.033,N,96.5517241,79250,11.24307781,4.308098511,urban
20490,Apr-16,0,239,55,63.81005569,269.1457465,FIFE,309.891,687.886,N,96.4421855,110000,11.24307781,4.308098511,urban
20502,Apr-16,0,200,36,39.81457914,167.9347324,FIFE,311.869,686.772,N,97.6190476,91500,12.16798828,5.104639472,urban
20606,Apr-16,0,168,30,46.58021142,196.4716319,FIFE,325.986,701.055,N,97.7119785,58000,10.63288011,3.912840612,urban
20611,Apr-16,0,337,61,54.91593325,231.6310445,FIFE,327.62,702.321,N,98.4227129,72500,10.37613141,3.782534453,urban
20630,Apr-16,0,212,41,36.15577852,152.502202,FIFE,325.986,701.055,N,97.7119785,58000,10.63288011,3.912840612,urban
20659,Apr-16,0,351,106,59.26970151,249.9948932,FIFE,328.226,700.385,N,97.640118,75500,11.06648828,4.169421346,urban
20663,Apr-16,0,189,45,57.00778979,240.4543293,FIFE,327.915,699.499,N,98.3847283,75500,10.91550285,4.028538671,urban
20729,Apr-16,0,133,18,30.01619492,126.605926,FIFE,300.673,686.591,N,99.3318486,102500,10.46973283,3.993496223,smalltown
20752,Apr-16,0,366,78,123.0303193,518.9321146,FIFE,313.043,682.74,N,97.9777553,76500,11.58403347,4.362053185,urban
20803,Apr-16,0,251,61,46.79408079,197.3737159,FIFE,314.272,694.373,N,98.0670103,73500,11.17303352,4.351468964,smalltown
20856,Apr-16,0,92,20,25.10794312,105.9033098,FIFE,335.176,702.369,N,99.3131868,82500,10.96228666,4.111349323,urban
20907,Apr-16,0,101,20,23.27625747,98.17740517,FIFE,326.921,686.887,N,98.6631016,125000,10.11449627,3.707603803,rural
20950,Apr-16,0,185,47,40.98455382,172.8695927,FIFE,327.651,691.049,N,97.810219,98000,10.74566882,4.008481978,urban
20964,Apr-16,0,140,51,46.54557946,196.3255571,FIFE,328.032,693.311,N,93.4740883,109000,11.14836634,4.299638511,urban
20979,Apr-16,0,200,66,52.57891148,221.7736723,FIFE,327.127,692.298,N,97.8461538,88000,10.64587505,3.935905122,urban
20983,Apr-16,0,129,42,44.81253361,189.0157073,FIFE,327.83,691.567,N,94.5626478,98000,10.74566882,4.008481978,urban
20998,Apr-16,0,356,40,67.98825854,286.7690742,FIFE,328.739,692.467,N,97.0940171,95750,10.75155011,4.009455471,urban
21007,Apr-16,0,159,29,44.01436455,185.6490936,FIFE,328.032,693.311,N,93.4740883,109000,11.14836634,4.299638511,urban
21011,Apr-16,0,167,38,38.11678254,160.7735612,FIFE,328.032,693.311,N,93.4740883,109000,11.14836634,4.299638511,urban
21026,Apr-16,0,34,8,10.62269746,44.80569414,FIFE,328.032,693.311,N,93.4740883,109000,11.14836634,4.299638511,urban
21101,Apr-16,0,86,10,31.20801996,131.6329494,FIFE,330.492,709.649,N,98.5488127,167000,11.28958419,4.23984673,rural
21153,Apr-16,0,147,22,41.48204214,174.9679588,FIFE,324.515,701.558,N,99.1784038,58000,10.52646052,3.890126156,urban
21204,Apr-16,0,65,29,24.57061217,103.6368905,FIFE,342.472,720.771,N,97.5881262,192500,11.61658869,4.377066898,rural
21257,Apr-16,0,216,59,60.02928068,253.1987378,FIFE,338.146,700.93,N,96.9298246,75000,9.902948452,3.616433708,urban
21276,Apr-16,0,111,27,27.35271588,115.371583,FIFE,338.146,700.93,N,96.9298246,75000,9.902948452,3.616433708,urban
21308,Apr-16,0,41,10,18.31475052,77.25016298,FIFE,306.612,683.566,N,98.2758621,169000,10.1019006,3.723369226,rural
21384,Apr-16,0,155,36,32.82418409,138.4498013,FIFE,318.547,693.681,N,99.9022483,83500,11.04000064,4.273453429,urban
21421,Apr-16,0,263,49,27.86388904,117.5276707,FIFE,317.992,696.726,N,99.1477273,55000,10.37952222,3.901035349,smalltown
21435,Apr-16,0,119,25,21.79435459,91.92685655,FIFE,318.547,693.681,N,99.9022483,83500,11.04000064,4.273453429,urban
21440,Apr-16,0,59,11,14.42002138,60.82250482,FIFE,318.547,693.681,N,99.9022483,83500,11.04000064,4.273453429,urban
21454,Apr-16,0,97,22,40.31775018,170.0570679,FIFE,329.823,701.645,N,100,90000,10.78980478,4.049640181,urban
21505,Apr-16,0,242,53,42.63149637,179.8162655,FIFE,336.164,699.749,N,99.127182,68500,10.21661935,3.789517613,urban
21558,Apr-16,0,106,20,26.23005944,110.6363073,FIFE,323.454,718.309,N,98.3314794,96000,10.13407155,3.76499785,rural
21609,Apr-16,0,228,54,66.27667724,279.5497603,FIFE,342.399,727.696,N,99.0610329,161000,11.64651975,4.3922415,smalltown
21651,Apr-16,0,159,38,25.22444812,106.3947186,FIFE,302.563,689.174,N,98.8235294,102500,10.7512307,4.055878737,smalltown
21666,Apr-16,0,115,20,25.21576063,106.3580754,FIFE,302.563,689.174,N,98.8235294,102500,10.7512307,4.055878737,smalltown
21736,Apr-16,0,130,31,35.05615255,147.864067,FIFE,354.842,702.626,N,99.1438356,149600,10.00010301,3.654571334,smalltown
21755,Apr-16,0,185,19,55.97935225,236.1164614,FIFE,310.915,684.54,N,98.6046512,89250,11.83846354,4.61045596,urban
21760,Apr-16,0,138,31,36.80870214,155.2561819,FIFE,311.771,683.939,N,99.1638796,84250,11.79735786,4.582056938,urban
21825,Apr-16,0,85,23,45.71427628,192.8191863,FIFE,350.277,715.304,N,95.1066499,171000,11.80631944,4.517053894,urban
25012,Apr-16,0,191,48,54.48107749,229.7968575,FORTH VALLEY,289.195,693.83,N,98.8965517,67000,10.98823027,4.216707008,urban
25027,Apr-16,0,280,58,62.40187396,263.2061478,FORTH VALLEY,289.195,693.83,N,98.8965517,67000,10.98823027,4.216707008,urban
25031,Apr-16,0,165,29,45.80390633,193.1972387,FORTH VALLEY,289.195,693.83,N,98.8965517,67000,10.98823027,4.216707008,urban
25046,Apr-16,0,334,74,82.64406319,348.5860942,FORTH VALLEY,288.064,696.937,N,98.7598647,125000,11.20078758,4.284692499,smalltown
25051,Apr-16,0,46,15,19.21472756,81.04619462,FORTH VALLEY,254.674,688.606,N,99.3048659,178000,9.215126911,3.289195021,rural
25065,Apr-16,0,51,13,16.63943519,70.18381599,FORTH VALLEY,256.242,679.198,N,98.9690722,134639,9.360418334,3.338187867,rural
25070,Apr-16,0,125,29,27.79867384,117.2525982,FORTH VALLEY,299.49,681.076,N,98.3918129,81000,10.32055377,3.831566891,urban
25084,Apr-16,0,158,65,55.46173836,233.9332071,FORTH VALLEY,299.49,681.076,N,98.3918129,81000,10.32055377,3.831566891,urban
25099,Apr-16,0,118,31,20.87394788,88.04465414,FORTH VALLEY,300.259,680.707,N,99.8432602,87500,11.10848445,4.179413561,urban
25101,Apr-16,0,78,40,46.82094665,197.487034,FORTH VALLEY,279.106,697.31,N,90.0259067,222155,10.34024484,3.858466227,urban
25116,Apr-16,0,56,6,14.30108353,60.32083439,FORTH VALLEY,263.775,707.239,N,98.5040276,161250,8.869942261,3.055065368,smalltown
25121,Apr-16,0,49,12,16.26574138,68.60760517,FORTH VALLEY,263.775,707.239,N,98.5040276,161250,8.869942261,3.055065368,smalltown
25135,Apr-16,0,141,53,39.86016351,168.1270036,FORTH VALLEY,291.191,691.887,N,98.9664083,78250,11.22692639,4.357079189,smalltown
25169,Apr-16,0,142,32,38.44121092,162.1419743,FORTH VALLEY,283.414,691.796,N,99.5412844,89100,10.95319048,4.223925393,rural
25173,Apr-16,0,125,48,33.73496829,142.2914167,FORTH VALLEY,281.121,682.748,N,98.1981982,76250,10.51474099,3.941217584,urban
25188,Apr-16,0,289,67,58.85370497,248.2402528,FORTH VALLEY,281.182,682.965,N,97.7099237,76250,10.51474099,3.941217584,urban
25192,Apr-16,0,120,22,30.82754046,130.0281171,FORTH VALLEY,282.023,680.663,N,98.7279843,79800,10.70744079,4.047695978,urban
25205,Apr-16,0,184,33,54.95796365,231.8083254,FORTH VALLEY,282.023,680.663,N,98.7279843,79800,10.70744079,4.047695978,urban
25210,Apr-16,0,84,35,33.55796403,141.5448268,FORTH VALLEY,296.378,697.881,N,98.1601732,169750,9.937191765,3.612197942,rural
25224,Apr-16,0,83,41,26.27995578,110.8467661,FORTH VALLEY,272.691,701.422,N,99.6815287,205000,9.983411428,3.734951805,rural
25243,Apr-16,0,153,51,69.07030073,291.3330423,FORTH VALLEY,277.832,701.205,N,97.9919679,210000,9.795812828,3.512636736,smalltown
25262,Apr-16,0,263,58,49.68131042,209.5518212,FORTH VALLEY,289.342,680.561,N,97.044335,52875,10.93623865,4.168902261,urban
25277,Apr-16,0,46,15,16.82826334,70.9802781,FORTH VALLEY,288.809,679.745,N,97.3013493,85000,10.79940999,4.090746425,urban
25281,Apr-16,0,272,61,69.90681005,294.8613721,FORTH VALLEY,288.683,680.358,N,95.1428571,52875,11.2818443,4.356396568,urban
25309,Apr-16,0,158,44,37.33994186,157.4969089,FORTH VALLEY,288.802,680.667,N,96.6318235,52875,11.2818443,4.356396568,urban
25313,Apr-16,0,208,35,53.0250283,223.6553576,FORTH VALLEY,286.946,680.369,N,97.3201693,54500,16.00337004,7.013280589,urban
25332,Apr-16,0,205,68,55.97774547,236.1096841,FORTH VALLEY,292.861,682.063,N,97.5986278,74000,10.87382987,4.134360451,urban
25347,Apr-16,0,86,34,30.44139639,128.3993921,FORTH VALLEY,252.331,686.189,N,100,178000,8.831796762,3.053300047,rural
25351,Apr-16,0,30,6,10.83352121,45.69493198,FORTH VALLEY,257.376,732.895,N,99.377916,182250,8.606741316,2.963401213,rural
25366,Apr-16,0,34,10,14.49150029,61.12399718,FORTH VALLEY,265.044,694.63,Y,99.516129,232500,9.814327681,3.650434054,rural
25390,Apr-16,0,108,35,40.78623934,172.0331179,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,10.74933752,4.061384919,urban
25402,Apr-16,0,84,26,25.65796036,108.2232388,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,10.74933752,4.061384919,urban
25436,Apr-16,0,61,16,17.63472955,74.38188851,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,10.46559966,3.932345618,urban
25441,Apr-16,0,152,34,47.95445111,202.2680658,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,10.46559966,3.932345618,urban
25455,Apr-16,0,143,42,48.00041676,202.4619452,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,10.46559966,3.932345618,urban
25460,Apr-16,0,282,52,66.62095885,281.0019128,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,10.46559966,3.932345618,urban
25474,Apr-16,0,67,9,12.4390098,52.46675531,FORTH VALLEY,285.431,673.03,N,98.9667049,95500,10.49455325,4.102226893,rural
25506,Apr-16,0,193,70,45.72962237,192.8839149,FORTH VALLEY,279.254,692.92,N,96.3382738,96800,10.38620139,3.972765771,urban
25525,Apr-16,0,97,13,26.65876042,112.444534,FORTH VALLEY,279.508,694.399,N,87.2625698,92000,10.57234983,4.070996842,urban
25544,Apr-16,0,188,44,52.37217276,220.9016648,FORTH VALLEY,291.588,696.946,N,97.9946524,85000,10.80188261,4.036469753,smalltown
25559,Apr-16,0,63,22,37.01412912,156.1226566,FORTH VALLEY,280.977,696.87,N,89.4947474,176250,10.20462846,3.814403356,urban
25582,Apr-16,0,131,33,52.99973744,223.5486828,FORTH VALLEY,279.237,693.005,N,96.3382738,96800,10.71345541,4.191635774,urban
25597,Apr-16,0,64,9,22.01545446,92.85943822,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,10.74933752,4.061384919,urban
25600,Apr-16,0,214,52,58.51219209,246.7997787,FORTH VALLEY,280.539,690.65,N,98.9361702,129000,10.38025256,3.863666709,urban
25629,Apr-16,0,27,8,8.110250983,34.20839445,FORTH VALLEY,252.29,700.96,Y,99.0118577,178000,9.166580815,3.374204114,rural
25633,Apr-16,0,40,10,8.432459828,35.56744577,FORTH VALLEY,257.233,693.884,Y,97.9508197,178000,9.38189976,3.49121833,rural
25648,Apr-16,0,82,21,41.36502424,174.4743867,FORTH VALLEY,287.211,683.095,N,99.120603,80000,10.54765305,3.95821233,urban
25652,Apr-16,0,102,34,23.86402036,100.6565424,FORTH VALLEY,288.348,681.773,N,98.1389578,80500,11.34206915,4.372966621,urban
25671,Apr-16,0,96,22,29.99203879,126.5040374,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,10.74933752,4.061384919,urban
25686,Apr-16,0,104,25,21.08893836,88.95146691,FORTH VALLEY,279.514,693.153,N,96.3382738,96800,10.71345541,4.191635774,urban
25691,Apr-16,0,67,22,11.20213597,47.24971976,FORTH VALLEY,279.645,693.636,N,89.1503268,96800,10.71345541,4.191635774,urban
25737,Apr-16,0,280,66,57.17977401,241.179745,FORTH VALLEY,279.588,693.815,N,78.1071836,96800,10.71345541,4.191635774,urban
25864,Apr-16,0,253,50,59.01342048,248.9139202,FORTH VALLEY,293.778,680.817,N,96.963761,74000,11.03185776,4.22600995,urban
25883,Apr-16,0,112,29,30.58187143,128.9919046,FORTH VALLEY,288.293,679.865,N,98.3557549,105000,10.79940999,4.090746425,urban
30030,Apr-16,0,162,20,59.94901896,252.8602002,GRAMPIAN,391.993,803.172,N,83.9458414,142500,11.27007264,4.378808366,urban
30059,Apr-16,0,252,61,56.23458025,237.1929928,GRAMPIAN,393.17,805.747,N,81.2362031,135000,13.0971883,5.696036353,urban
30078,Apr-16,0,161,20,57.96243358,244.4809409,GRAMPIAN,393.611,806.424,N,85.7287449,125000,13.26054336,5.859001166,urban
30082,Apr-16,0,118,26,40.65041216,171.4602097,GRAMPIAN,393.586,805.016,N,90.8987486,174500,13.0971883,5.696036353,urban
30203,Apr-16,0,253,64,62.31712324,262.848676,GRAMPIAN,391.805,806.916,N,83.7772397,320000,11.46316918,4.507472798,urban
30218,Apr-16,0,89,28,41.86372445,176.5778645,GRAMPIAN,392.174,805.747,N,94.2057942,360000,11.9636968,4.886325247,urban
30256,Apr-16,0,65,8,15.44838177,65.16004723,GRAMPIAN,388.953,809.54,N,99.1858887,150000,11.2720132,4.253446861,urban
30261,Apr-16,0,150,24,31.74395747,133.8934912,GRAMPIAN,391.805,806.916,N,83.7772397,320000,11.46316918,4.507472798,urban
30275,Apr-16,0,246,40,41.36542367,174.4760714,GRAMPIAN,394.822,804.929,N,96.6573816,82000,11.97635576,4.847119691,urban
30280,Apr-16,0,189,46,65.85113988,277.7548775,GRAMPIAN,389.446,812.897,N,94.2794279,187000,11.29363615,4.359866505,urban
30307,Apr-16,0,101,38,67.88750359,286.3440979,GRAMPIAN,391.51,804.987,N,90.3286385,286250,11.03420149,4.221024559,urban
30401,Apr-16,0,249,59,76.2118282,321.4554379,GRAMPIAN,393.796,803.326,N,96.2593516,153333,11.04792261,4.211489548,urban
30504,Apr-16,0,367,81,105.1777715,443.6314861,GRAMPIAN,394.251,808.086,N,81.4602133,118000,12.61466571,5.438265843,urban
30627,Apr-16,0,223,43,50.03599523,211.0478536,GRAMPIAN,394.825,807.073,N,83.5892514,123500,12.64173918,5.38040114,urban
30701,Apr-16,0,249,32,73.05453737,308.1382359,GRAMPIAN,393.571,807.401,N,88.7431694,125000,12.31731568,5.110442015,urban
30769,Apr-16,0,186,30,30.67394795,129.3802761,GRAMPIAN,390.533,808.405,N,95.0248756,125000,10.69252876,3.992279556,urban
30805,Apr-16,0,62,7,25.92702299,109.3581236,GRAMPIAN,393.072,806.722,N,89.8282695,135000,13.26054336,5.859001166,urban
30909,Apr-16,0,186,63,57.99077006,244.6004619,GRAMPIAN,392.71,805.764,N,94.0315315,170100,11.9636968,4.886325247,urban
30913,Apr-16,0,88,22,53.38921762,225.1914792,GRAMPIAN,393.927,807.774,N,86.4960282,125000,12.31731568,5.110442015,urban
30951,Apr-16,0,121,40,58.32948695,246.0291429,GRAMPIAN,393.105,805.894,N,87.7388535,135000,13.0971883,5.696036353,urban
30971,Apr-16,0,198,51,54.1268511,228.3027587,GRAMPIAN,393.05,806.085,N,87.7388535,135000,13.26054336,5.859001166,urban
31009,Apr-16,0,118,30,42.96395863,181.2185649,GRAMPIAN,393.241,805.835,N,87.7388535,135000,13.0971883,5.696036353,urban
31141,Apr-16,0,214,52,65.27707545,275.3335193,GRAMPIAN,392.72,808.731,N,91.2075029,142500,11.664285,4.640957588,urban
31206,Apr-16,0,229,78,80.84280191,340.9885172,GRAMPIAN,393.896,809.928,Y,94.3089431,163000,11.12381565,4.27467192,urban
31211,Apr-16,0,172,34,61.90914243,261.1278454,GRAMPIAN,389.52,809.733,N,94.2098914,150000,10.89442721,4.158291801,urban
31230,Apr-16,0,50,24,48.82266933,205.9301413,GRAMPIAN,389.124,802.714,N,90.3508772,355450,10.88930582,4.045014282,urban
31244,Apr-16,0,149,34,52.37642119,220.9195844,GRAMPIAN,384.106,800.919,N,97.515528,164250,10.31968829,3.72728603,smalltown
31259,Apr-16,0,68,22,30.24566001,127.5737915,GRAMPIAN,391.823,810.209,N,97.4910394,168500,10.83233254,4.07792702,urban
31333,Apr-16,0,9,11,9.468509142,39.93741948,GRAMPIAN,387.282,801.443,N,92.962963,355450,10.62218956,3.874590627,smalltown
31418,Apr-16,0,136,25,43.08264685,181.7191824,GRAMPIAN,368.72,864.493,N,98.7878788,90000,10.46284279,3.817236698,smalltown
31437,Apr-16,0,79,16,39.75848717,167.6981409,GRAMPIAN,370.887,864.109,Y,99.4117647,101000,11.08661429,4.194454232,smalltown
31456,Apr-16,0,163,25,35.270848,148.7696353,GRAMPIAN,358.559,865.809,N,99.4186047,130000,11.11659976,4.079726306,rural
31511,Apr-16,0,345,61,62.07109563,261.8109511,GRAMPIAN,399.263,866.96,N,98.4897519,76000,11.67006379,4.743445756,urban
31531,Apr-16,0,116,37,42.18095864,177.9159331,GRAMPIAN,388.242,855.783,N,99.1534392,163500,11.17998068,4.33281057,rural
31545,Apr-16,0,259,39,55.16300481,232.6731727,GRAMPIAN,398.912,866.329,N,98.9520958,108500,11.22744173,4.334745165,urban
31601,Apr-16,0,90,34,20.89079635,88.11571965,GRAMPIAN,405.269,856.82,Y,99.5750708,195400,11.01962976,3.908342584,rural
31615,Apr-16,0,94,32,24.77151838,104.4842969,GRAMPIAN,404.887,837.222,N,98.7510408,144000,10.89481093,3.909840552,rural
31620,Apr-16,0,255,64,59.61362001,251.4455141,GRAMPIAN,399.507,848.178,N,99.8344371,125000,11.16612206,4.143077098,rural
31634,Apr-16,0,460,60,138.285915,583.2790054,GRAMPIAN,412.437,845.816,N,98.9873418,123250,10.53478353,3.877160832,urban
31719,Apr-16,0,140,36,54.1119816,228.2400403,GRAMPIAN,380.265,827.197,N,98.5119048,233000,11.09620749,4.044238966,smalltown
31723,Apr-16,0,137,46,59.54348008,251.1496695,GRAMPIAN,373.057,849.693,N,98.8311688,113250,11.72433023,4.378873618,smalltown
31808,Apr-16,0,97,24,38.47470815,162.2832629,GRAMPIAN,357.626,816.473,N,99.072643,231000,10.65652142,4.204520236,rural
31812,Apr-16,0,10,4,5.151610524,21.729084,GRAMPIAN,337.493,811.893,Y,99.4334278,225761,8.88448959,3.026913045,rural
31901,Apr-16,0,277,91,101.5824477,428.4666957,GRAMPIAN,395.806,830.649,N,98.4764543,165000,11.25943143,4.165916706,urban
31916,Apr-16,0,90,23,33.18084787,139.9541808,GRAMPIAN,389.349,827.357,Y,99.2307692,245000,12.19359728,4.558061443,rural
32001,Apr-16,0,94,24,41.75491292,176.1189061,GRAMPIAN,363.244,827.984,N,99.4720169,199950,11.48186268,4.338102156,rural
32021,Apr-16,0,418,118,139.8898876,590.0444344,GRAMPIAN,377.384,821.712,N,96.6555184,155000,10.80432414,4.085531204,urban
32035,Apr-16,0,123,26,40.35145166,170.199218,GRAMPIAN,373.215,816.04,N,98.002103,157000,11.46411182,4.358744404,smalltown
32092,Apr-16,0,172,31,53.36740811,225.0994885,GRAMPIAN,352.658,839.486,N,99.1452991,123000,10.91722607,4.247135695,smalltown
32110,Apr-16,0,22,7,7.44979729,31.42265324,GRAMPIAN,349.916,826.871,Y,99.7214485,201750,9.909246161,3.546498449,rural
32209,Apr-16,0,197,41,94.38074776,398.0904975,GRAMPIAN,383.483,806.308,Y,98.44479,210000,10.7964437,4.005985353,urban
32290,Apr-16,0,73,35,44.79960223,188.9611638,GRAMPIAN,353.566,798.71,N,99.4462901,290000,10.4246736,4.028934222,rural
32317,Apr-16,0,44,10,14.6516697,61.79957901,GRAMPIAN,337.017,796.071,N,99.445061,225000,9.601975221,3.488595416,rural
32321,Apr-16,0,6,5,4.110164434,17.33634712,GRAMPIAN,314.94,791.602,N,98.0144404,225000,8.249645589,2.757030123,rural
32341,Apr-16,0,34,9,13.29240844,56.06632298,GRAMPIAN,362.513,801.989,N,98.8673139,337500,10.27427796,3.913794248,rural
32406,Apr-16,0,163,42,85.11480154,359.0074723,GRAMPIAN,369.715,795.638,N,97.9744136,235000,9.68736381,3.550116333,smalltown
32411,Apr-16,0,256,64,89.29997162,376.6601873,GRAMPIAN,392.489,796.623,Y,96.6459627,185000,11.52968814,4.381401648,rural
32425,Apr-16,0,337,88,87.09277658,367.3504139,GRAMPIAN,387.212,786.172,N,96.915777,152789,10.96176413,4.133658636,urban
32500,Apr-16,0,26,15,11.99560272,50.59649945,GRAMPIAN,372.776,778.862,Y,98.6238532,205000,11.77937245,4.513955747,rural
32514,Apr-16,0,130,27,37.51325598,158.2279341,GRAMPIAN,382.895,772.705,N,99.3067591,205000,11.29608318,4.290662943,rural
